             1e-05,           0.000876,        0.000877122,                156,                876,   75.4084127201931,   3085.23568389698,  -2343.62443732292, 0.0968692081065411,    -1.493545894892,  -2.35376571437166,   95.9179763721002
             1e-06,           0.000962,        0.000963129,                182,                876,   75.4084884865291,   3085.23458783888,  -2343.62456683842, 0.0968692797201619,  -1.49354733255425,  -2.35376571250114,   95.9179763721001
             1e-07,           0.001076,        0.001077021,                208,                876,   75.4085466821957,   3085.23356345747,  -2343.62460046675, 0.0968693336896172,  -1.49354858550961,  -2.35376564655626,   95.9179763720999
             1e-08,           0.001245,         0.00124573,                247,                876,     75.40857797831,   3085.23313145519,  -2343.62466813621, 0.0968693618117223,  -1.49354919917157,  -2.35376561752298,   95.9179763721002
             1e-09,            0.00143,        0.001431296,                286,                876,   75.4085818241132,    3085.2330627497,  -2343.62466919196, 0.0968693649712803,  -1.49354929787364,  -2.35376560197394,   95.9179763720999
             1e-10,            0.00167,        0.001671916,                338,                876,   75.4085826491595,   3085.23305228373,  -2343.62467058619, 0.0968693657375557,  -1.49354931242896,  -2.35376560155997,   95.9179763721002
             1e-11,           0.001933,        0.001933925,                390,                876,   75.4085827997001,   3085.23305050075,  -2343.62467078077, 0.0968693658761755,  -1.49354931494431,  -2.35376560141377,   95.9179763720997
             1e-12,            0.00262,        0.002621256,                546,                876,   75.4085828603204,   3085.23304991877,  -2343.62467088207,  0.096869365932988,  -1.49354931577199,  -2.35376560139164,   95.9179763721003
             1e-13,           0.003413,        0.003414887,                728,                876,   75.4085828723491,   3085.23304980228,  -2343.62467090336, 0.0968693659442683,   -1.4935493159378,  -2.35376560138825,   95.9179763721005
             1e-14,           0.004349,        0.004351275,                936,                876,   75.4085828723093,   3085.23304980519,  -2343.62467090241, 0.0968693659442528,  -1.49354931593358,  -2.35376560138819,      95.9179763721
             1e-15,            0.00602,        0.006021825,               1300,                876,   75.4085828722733,   3085.23304980607,  -2343.62467090219, 0.0968693659442239,  -1.49354931593232,  -2.35376560138819,   95.9179763721002
